id,date,conversationId,inReplyToTweetId,inReplyToUser,user,user_id,rawContent,lang,hashtags,cashtags,mentionedUsers_ids,mentionedUsers_usernames,media_photos_count,media_videos_count,media_animated_count,place,sourceLabel,replyCount,retweetCount,likeCount,quoteCount,bookmarkedCount,viewCount,quotedTweet_id,quotedTweet_date,quotedTweet_user_id,quotedTweet_user_username,rawContent_clean,community
1714145412091720002,2023-10-17 05:04:48+00:00,1714074006872039570,1.7140740068720397e+18,BancadaSemilla,jjpnewsgtactua,1496843530500816899,@BancadaSemilla @traficogt Traidores de la patria !! Fuera semilla dan asco nunca olvidaremos esta situación,es,,,"1168163337521287168,93938886","BancadaSemilla,traficogt",0,0,0,,Twitter for iPhone,0,0,0,0,0,43.0,,,,,@bancadasemilla @traficogt traidores de la patria !! fuera semilla dan asco nunca olvidaremos esta situación,15.0
1714144383321166330,2023-10-17 05:00:42+00:00,1714143308715294929,1.714143308715295e+18,traficogt,hellboy17oc,1546229671049805825,@traficogt Los bloqueos violencian los derechos del pueblo,es,,,93938886,traficogt,0,0,0,,Twitter for Android,0,0,0,0,0,39.0,,,,,@traficogt los bloqueos violencian los derechos del pueblo,12.0
1714143649863201192,2023-10-17 04:57:48+00:00,1714143308715294929,1.714143308715295e+18,traficogt,M_Rob_13,237999555,"@traficogt Las claves ahora están en:

1. Habilitar por lo menos un carril en cada punto de manifestación.

2. Evitar caer en provocaciones.",es,,,93938886,traficogt,0,0,0,,Twitter for Android,0,0,0,0,0,45.0,,,,,"@traficogt las claves ahora están en:

1. habilitar por lo menos un carril en cada punto de manifestación.

2. evitar caer en provocaciones.",
1714143568753745954,2023-10-17 04:57:28+00:00,1714143568753745954,,,traficogt,93938886,La represión es sin lugar a dudas una marca de las dictaduras.,es,,,,,0,0,0,,Twitter for Android,1,32,80,1,0,7876.0,1.7141342466573276e+18,2023-10-17 04:20:26+00:00,298862867.0,JLFont001,la represión es sin lugar a dudas una marca de las dictaduras.,2.0
1714134246657327496,2023-10-17 04:20:26+00:00,1714134246657327496,,,JLFont001,298862867,"Renuncia el ministro de Gobernación, por oponerse a reprimir a quienes exigen la renuncia de Consuelo Porras. https://t.co/9Un6m8LieJ",es,,,,,1,0,0,,Twitter for iPhone,158,739,2046,50,10,160065.0,,,,,"renuncia el ministro de gobernación, por oponerse a reprimir a quienes exigen la renuncia de consuelo porras. https://t.co/9un6m8liej",
1714143308715294929,2023-10-17 04:56:26+00:00,1714143308715294929,,,traficogt,93938886,No provoquemos violencia.  El gobierno sí lo hará.,es,,,,,0,0,0,,Twitter for Android,4,39,79,0,0,7493.0,1.7141342466573276e+18,2023-10-17 04:20:26+00:00,298862867.0,JLFont001,no provoquemos violencia.  el gobierno sí lo hará.,2.0
1714134784346083490,2023-10-17 04:22:34+00:00,1713638539726819507,1.7136386353989965e+18,AztecaNoticiaGT,hellboy17oc,1546229671049805825,@AztecaNoticiaGT @traficogt Por que no tapan la calle y no dejan pasar a nadie ? O se ahuevan,es,,,"221932544,93938886","AztecaNoticiaGT,traficogt",0,0,0,,Twitter for Android,0,0,4,0,0,100.0,,,,,@aztecanoticiagt @traficogt por que no tapan la calle y no dejan pasar a nadie ? o se ahuevan,12.0
1714129210430673253,2023-10-17 04:00:25+00:00,1714115423812067589,1.7141154238120676e+18,jczamora,hellboy17oc,1546229671049805825,"@jczamora @traficogt @DrGiammattei @CMonterrosoG Mentiso lo que estas diciendo son falacias, el responsable de los muertos es únicamente el.que los insisto a bloquear carreteras por su miedo a la investigación ya que no a podido llevar a declarar a los muertos que puso a firmar",es,,,"14305753,93938886,187793278,1428426269272723467","jczamora,traficogt,DrGiammattei,CMonterrosoG",0,0,0,,Twitter for Android,0,0,1,0,0,25.0,,,,,"@jczamora @traficogt @drgiammattei @cmonterrosog mentiso lo que estas diciendo son falacias, el responsable de los muertos es únicamente el.que los insisto a bloquear carreteras por su miedo a la investigación ya que no a podido llevar a declarar a los muertos que puso a firmar",12.0
1714128749174653322,2023-10-17 03:58:35+00:00,1714124136400781321,1.7141241364007813e+18,Factor4_GT,castilloangie_2,1515173804812685314,@Factor4_GT @traficogt Y para que están entrando al pueblo? Hay bloqueos allí adentro del pueblo pues?,es,,,"1241496971678015489,93938886","Factor4_GT,traficogt",0,0,0,,Twitter for Android,0,0,0,0,0,96.0,,,,,@factor4_gt @traficogt y para que están entrando al pueblo? hay bloqueos allí adentro del pueblo pues?,2.0
1714126745471713772,2023-10-17 03:50:37+00:00,1714118223623278968,1.7141182236232788e+18,BArevalodeLeon,stuardlitles,539623069,@BArevalodeLeon @traficogt Lo mismo de siempre,es,,,"945378369818058752,93938886","BArevalodeLeon,traficogt",0,0,0,,Twitter for iPhone,0,0,11,0,0,1019.0,,,,,@barevalodeleon @traficogt lo mismo de siempre,27.0
1714124718503006363,2023-10-17 03:42:34+00:00,1714084473933902200,1.714084473933902e+18,traficogt,Sergioporres2,1042223750937300992,@traficogt https://t.co/qHzO1Ewgkg,qme,,,93938886,traficogt,1,0,0,,Twitter for Android,0,0,0,0,0,18.0,,,,,@traficogt https://t.co/qhzo1ewgkg,
1714123014017622044,2023-10-17 03:35:48+00:00,1714118223623278968,1.7141205198201244e+18,kroldegarcia,essstuardo,1559744932352491520,"@kroldegarcia @BArevalodeLeon @traficogt Cuál ""paja""?",es,,,"287807710,945378369818058752,93938886","kroldegarcia,BArevalodeLeon,traficogt",0,0,0,,Twitter for Android,0,0,1,0,0,87.0,,,,,"@kroldegarcia @barevalodeleon @traficogt cuál ""paja""?",27.0
1714120519820124302,2023-10-17 03:25:53+00:00,1714118223623278968,1.7141182236232788e+18,BArevalodeLeon,kroldegarcia,287807710,@BArevalodeLeon @traficogt El pais echo mierda y este sigue con la misma paja,es,,,"945378369818058752,93938886","BArevalodeLeon,traficogt",0,0,0,,Twitter for iPhone,2,3,60,0,0,1838.0,,,,,@barevalodeleon @traficogt el pais echo mierda y este sigue con la misma paja,27.0
1714120162834591924,2023-10-17 03:24:28+00:00,1714118223623278968,1.7141182236232788e+18,BArevalodeLeon,C_C_GT_,1136286995452518402,@BArevalodeLeon @traficogt Que renuncie o se deje investigar!,es,,,"945378369818058752,93938886","BArevalodeLeon,traficogt",0,0,0,,Twitter for Android,0,0,1,0,0,56.0,,,,,@barevalodeleon @traficogt que renuncie o se deje investigar!,
1714119612550218081,2023-10-17 03:22:17+00:00,1714118223623278968,1.7141182236232788e+18,BArevalodeLeon,kroldegarcia,287807710,@BArevalodeLeon @traficogt Exigir el paso.  Exigir poder trabajar en paz.  Degende seguir insitando que sus titeres les va a termirar de ir mal.  Cuide al pueblo. Cuídelo.,es,,,"945378369818058752,93938886","BArevalodeLeon,traficogt",0,0,0,,Twitter for iPhone,0,4,51,0,0,1492.0,,,,,@barevalodeleon @traficogt exigir el paso.  exigir poder trabajar en paz.  degende seguir insitando que sus titeres les va a termirar de ir mal.  cuide al pueblo. cuídelo.,27.0
1714114478415995131,2023-10-17 03:01:53+00:00,1714074006872039570,1.7140740068720397e+18,BancadaSemilla,hellboy17oc,1546229671049805825,"@BancadaSemilla @traficogt No se le puede dar golpe de estado a alguien que no es presidente, por que mejor no sacan un comunicado para que lleguen los muertos que firmaron a esclarecer datos de la investigación",es,,,"1168163337521287168,93938886","BancadaSemilla,traficogt",0,0,0,,Twitter for Android,0,0,1,0,0,24.0,,,,,"@bancadasemilla @traficogt no se le puede dar golpe de estado a alguien que no es presidente, por que mejor no sacan un comunicado para que lleguen los muertos que firmaron a esclarecer datos de la investigación",12.0
1714114300711760192,2023-10-17 03:01:10+00:00,1714099718161117213,1.714104449151513e+18,inna_kar,RoosJuly92,1675964768149028864,@inna_kar @AnonGTReloaded @traficogt @DrGiammattei Que pertenece al alcalde electo... https://t.co/7hlMH5ejSB,es,,,"487142256,1419402501212811265,93938886,187793278","inna_kar,AnonGTReloaded,traficogt,DrGiammattei",1,0,0,,Twitter for Android,0,0,1,0,0,34.0,,,,,@inna_kar @anongtreloaded @traficogt @drgiammattei que pertenece al alcalde electo... https://t.co/7hlmh5ejsb,
1714112937915191445,2023-10-17 02:55:45+00:00,1714070474290827617,1.714073989713101e+18,bensywulka,traficogt,93938886,@bensywulka La CC es parte de las mafias y no harán nada para detener el golpe. No buscan una salida porque están seguros de poder ejecutarlo. Y el @StateDept está de acuerdo.,es,,,"9168472,9624742","bensywulka,StateDept",0,0,0,,Twitter for Android,0,0,4,0,0,233.0,,,,,@bensywulka la cc es parte de las mafias y no harán nada para detener el golpe. no buscan una salida porque están seguros de poder ejecutarlo. y el @statedept está de acuerdo.,2.0
1714111802353611094,2023-10-17 02:51:14+00:00,1713995325235454285,1.7139953252354542e+18,traficogt,MORALESAZO,840056454,@traficogt Malditos,es,,,93938886,traficogt,0,0,0,,Twitter for Android,0,0,0,0,0,12.0,,,,,@traficogt malditos,
1714108453575069808,2023-10-17 02:37:56+00:00,1714017858512962038,1.714017858512962e+18,Rafa_Mal0072,RendonArana,908133753905709062,@Rafa_Mal0072 @traficogt Cuantos días van a hacer como que los tienen presos si son coyotes de la misma loma,es,,,"139804113,93938886","Rafa_Mal0072,traficogt",0,0,0,,Twitter for iPhone,0,0,0,0,0,36.0,,,,,@rafa_mal0072 @traficogt cuantos días van a hacer como que los tienen presos si son coyotes de la misma loma,
1714104844380705034,2023-10-17 02:23:36+00:00,1713930049299026160,1.7139300492990262e+18,DarwinHK,RendonArana,908133753905709062,"@DarwinHK @traficogt Y aún así, tanta alaraca que retomaron ma presa y que esto y el otro y hoy nuevamente se fue el agua.",es,,,"158559783,93938886","DarwinHK,traficogt",0,0,0,,Twitter for iPhone,0,0,0,0,0,18.0,,,,,"@darwinhk @traficogt y aún así, tanta alaraca que retomaron ma presa y que esto y el otro y hoy nuevamente se fue el agua.",
1714104449151513047,2023-10-17 02:22:01+00:00,1714099718161117213,1.7140997181611172e+18,AnonGTReloaded,inna_kar,487142256,@AnonGTReloaded @traficogt @DrGiammattei El dueño del vehículo,es,,,"1419402501212811265,93938886,187793278","AnonGTReloaded,traficogt,DrGiammattei",0,0,0,,Twitter for iPhone,1,12,37,0,0,1820.0,1.7140985075674936e+18,2023-10-17 01:58:25+00:00,320345658.0,Netcentero_Gt,@anongtreloaded @traficogt @drgiammattei el dueño del vehículo,0.0
1714098507567493597,2023-10-17 01:58:25+00:00,1714093361081033007,1.714093361081033e+18,MoratayaYoel,Netcentero_Gt,320345658,@MoratayaYoel Alvaro lopez alcalde de ocos https://t.co/n7PoOO1kfv,es,,,912692866669039617,MoratayaYoel,1,0,0,,Twitter for Android,8,196,261,9,5,21196.0,,,,,@moratayayoel alvaro lopez alcalde de ocos https://t.co/n7pooo1kfv,
1714103391285018836,2023-10-17 02:17:49+00:00,1713933257404801382,1.7139332574048013e+18,lahoragt,IoVittor,1328767981380395019,@lahoragt @traficogt https://t.co/HzJTKvOo2A,qme,,,"168557941,93938886","lahoragt,traficogt",1,0,0,,Twitter for Android,0,0,0,0,0,13.0,,,,,@lahoragt @traficogt https://t.co/hzjtkvoo2a,
1714103237056311789,2023-10-17 02:17:12+00:00,1713930049299026160,1.7139300492990262e+18,DarwinHK,HensbillPerez,829351693934538753,@DarwinHK @traficogt Que vergüenza,es,,,"158559783,93938886","DarwinHK,traficogt",0,0,0,,Twitter for iPhone,0,0,0,0,0,32.0,,,,,@darwinhk @traficogt que vergüenza,
1714102750210834945,2023-10-17 02:15:16+00:00,1714084473933902200,1.714084473933902e+18,traficogt,arthurShp_wf,1467115318149529602,@traficogt Ya el golpe el golpe https://t.co/2n0AsqMDRe,es,,,93938886,traficogt,0,0,1,,Twitter for Android,0,0,0,0,0,3.0,,,,,@traficogt ya el golpe el golpe https://t.co/2n0asqmdre,
1714102696603455872,2023-10-17 02:15:04+00:00,1714073519129035168,1.7140735191290353e+18,Factor4_GT,chejova83,915541501949693952,"@Factor4_GT @traficogt @GtCodeca El gobierno está actuando exactamente igual que actuó Nicaragua en el 2018 por querer sacar a Ortega , allí claramente nos damos cuenta que estos corruptos tiene un jefe que les da las mismas órdenes",es,,,"1241496971678015489,93938886,909978192815026176","Factor4_GT,traficogt,GtCodeca",0,0,0,,Twitter for iPhone,0,0,0,0,0,29.0,,,,,"@factor4_gt @traficogt @gtcodeca el gobierno está actuando exactamente igual que actuó nicaragua en el 2018 por querer sacar a ortega , allí claramente nos damos cuenta que estos corruptos tiene un jefe que les da las mismas órdenes",8.0
1714097198667800960,2023-10-17 01:53:13+00:00,1714084473933902200,1.714084473933902e+18,traficogt,kroldegarcia,287807710,@traficogt No se quien es mas mula.  Si nayo o su gente ciega,es,,,93938886,traficogt,0,0,0,,Twitter for iPhone,0,0,0,0,0,38.0,,,,,@traficogt no se quien es mas mula.  si nayo o su gente ciega,27.0
1714093029584228813,2023-10-17 01:36:39+00:00,1714050108243825101,1.7140501082438252e+18,PalmieriWaelti,hellboy17oc,1546229671049805825,@PalmieriWaelti @traficogt Y las firmas de los muertos también fue ella ? Por que @BArevalodeLeon no ha podido llevarlos a declarar y así solventar la situación,es,,,"298084551,93938886,945378369818058752","PalmieriWaelti,traficogt,BArevalodeLeon",0,0,0,,Twitter for Android,0,0,0,0,0,35.0,,,,,@palmieriwaelti @traficogt y las firmas de los muertos también fue ella ? por que @barevalodeleon no ha podido llevarlos a declarar y así solventar la situación,12.0
1714091156244463956,2023-10-17 01:29:12+00:00,1714084473933902200,1.714084473933902e+18,traficogt,hellboy17oc,1546229671049805825,@traficogt Algunas ves haz visto a un muerto firmar ?,es,,,93938886,traficogt,0,0,0,,Twitter for Android,0,0,2,0,0,42.0,,,,,@traficogt algunas ves haz visto a un muerto firmar ?,12.0
1714084509547745439,2023-10-17 01:02:47+00:00,1713995325235454285,1.7139953252354542e+18,traficogt,EdwinMa61769471,1559204562484994051,@traficogt MENTIRA.  USTEDES CORRUPTOS HDP @msemillagt  Son los responsables.,es,,,"93938886,2836151805","traficogt,msemillagt",0,0,0,,Twitter for iPhone,0,0,0,0,0,23.0,,,,,@traficogt mentira.  ustedes corruptos hdp @msemillagt  son los responsables.,
1714084473933902200,2023-10-17 01:02:39+00:00,1714084473933902200,,,traficogt,93938886,El golpe sigue en marcha. siguiente paso: alegar fraude (muy burdamente por cierto).,es,,,,,0,0,0,,Twitter for Android,6,16,54,1,0,5073.0,,,,,el golpe sigue en marcha. siguiente paso: alegar fraude (muy burdamente por cierto).,2.0
1714084098837279115,2023-10-17 01:01:09+00:00,1714061890073018835,1.714061890073019e+18,drewzecena,KortAbar88,1466477324652761094,@drewzecena @traficogt Alguien sabe qué acta es la que habla esa ruca… así verificamos en no? Lo más probable es que la vieja 🤬 ni entiende lo que está viendo,es,,,"80146329,93938886","drewzecena,traficogt",0,0,0,,Twitter for iPhone,0,0,2,0,0,203.0,,,,,@drewzecena @traficogt alguien sabe qué acta es la que habla esa ruca… así verificamos en no? lo más probable es que la vieja 🤬 ni entiende lo que está viendo,
1714076586201264291,2023-10-17 00:31:18+00:00,1714054556798144830,1.7140545567981448e+18,odhag_gt,hellboy17oc,1546229671049805825,"@odhag_gt @traficogt En primer lugar no son manifestaciones pasificas, o explíquenme por que si lo son ? En segundo lugar el trabajo del gobierno es velar por los derechos de la mayoría",es,,,"1120378757557161985,93938886","odhag_gt,traficogt",0,0,0,,Twitter for Android,0,0,0,0,0,27.0,,,,,"@odhag_gt @traficogt en primer lugar no son manifestaciones pasificas, o explíquenme por que si lo son ? en segundo lugar el trabajo del gobierno es velar por los derechos de la mayoría",12.0
1714073178715079152,2023-10-17 00:17:46+00:00,1713995325235454285,1.713997880191562e+18,hellboy17oc,kroldegarcia,287807710,@hellboy17oc @traficogt @BArevalodeLeon Y si don nayo @BArevalodeLeon no manda a quitarlos van a haber mas muertitos.  El los sinsito el los tiene que quitar todo porque por su berrinche de no ser investigado el y su fraude.  No se les olvide,es,,,"1546229671049805825,93938886,945378369818058752,945378369818058752","hellboy17oc,traficogt,BArevalodeLeon,BArevalodeLeon",0,0,0,,Twitter for iPhone,0,0,1,0,0,15.0,,,,,@hellboy17oc @traficogt @barevalodeleon y si don nayo @barevalodeleon no manda a quitarlos van a haber mas muertitos.  el los sinsito el los tiene que quitar todo porque por su berrinche de no ser investigado el y su fraude.  no se les olvide,27.0
1714071342654398854,2023-10-17 00:10:28+00:00,1714061947837026811,1.7140619478370268e+18,JLFont001,jjpnewsgtactua,1496843530500816899,@JLFont001 @traficogt Cállate prófugo !,es,,,"298862867,93938886","JLFont001,traficogt",0,0,0,,Twitter for iPhone,0,0,0,0,0,64.0,,,,,@jlfont001 @traficogt cállate prófugo !,15.0
1714068425201389735,2023-10-16 23:58:53+00:00,1714054556798144830,1.7140545567981448e+18,odhag_gt,vquique,326976404,"@odhag_gt @traficogt Hoy si pero no dijeron nada de lo coludidos que están los 48 cantones, CODECA y otras ""organizaciones"" con USAID y la UE allí si no
HAGANLE!!! EL VERDADERO PUEBLO SE CANSO",es,,,"1120378757557161985,93938886","odhag_gt,traficogt",0,0,0,,Twitter for Android,0,0,0,0,0,43.0,,,,,"@odhag_gt @traficogt hoy si pero no dijeron nada de lo coludidos que están los 48 cantones, codeca y otras ""organizaciones"" con usaid y la ue allí si no
haganle!!! el verdadero pueblo se canso",2.0
1714066045823041918,2023-10-16 23:49:25+00:00,1714015628476956825,1.714015628476957e+18,Factor4_GT,MelvynJosue,1423443166133379076,@Factor4_GT @traficogt @PNCdeGuatemala Es hora defendernos! Estos abusos no pueden continuar!,es,,,"1241496971678015489,93938886,130315077","Factor4_GT,traficogt,PNCdeGuatemala",0,0,0,,Twitter for iPhone,0,0,1,0,0,275.0,,,,,@factor4_gt @traficogt @pncdeguatemala es hora defendernos! estos abusos no pueden continuar!,
1714065902516199568,2023-10-16 23:48:51+00:00,1714000321234538740,1.7140003212345388e+18,BArevalodeLeon,MelvynJosue,1423443166133379076,"@BArevalodeLeon @traficogt Y qué vamos
A hacer? Quedarnos de brazos cruzados? Es hora de defendernos!",es,,,"945378369818058752,93938886","BArevalodeLeon,traficogt",0,0,0,,Twitter for iPhone,0,0,0,0,0,38.0,,,,,"@barevalodeleon @traficogt y qué vamos
a hacer? quedarnos de brazos cruzados? es hora de defendernos!",
1714065034333036550,2023-10-16 23:45:24+00:00,1714061947837026811,1.7140619478370268e+18,JLFont001,dafer05081967,562014527,"@JLFont001 @traficogt A esos no los encontrarán pero a los de la antigua, hasta que comen les averiguaron",es,,,"298862867,93938886","JLFont001,traficogt",0,0,0,,Twitter for Android,0,0,0,0,0,162.0,,,,,"@jlfont001 @traficogt a esos no los encontrarán pero a los de la antigua, hasta que comen les averiguaron",30.0
1714062753793462519,2023-10-16 23:36:20+00:00,1714054556798144830,1.7140545567981448e+18,odhag_gt,contreras_tani,3160454737,@odhag_gt @traficogt MANIFESTACIONES PACÍFICAS?? 🤔,es,,,"1120378757557161985,93938886","odhag_gt,traficogt",0,0,0,,Twitter for Android,0,0,0,0,0,24.0,,,,,@odhag_gt @traficogt manifestaciones pacíficas?? 🤔,12.0
1714061446319952310,2023-10-16 23:31:09+00:00,1713995325235454285,1.7139953252354542e+18,traficogt,HenryBanniste10,1487951954273882114,@traficogt Si fueran pacificas -sin afectar a nadie- no habrían heridos ni muertos.  Espero este en capacidad de empezar a entenderlo.,es,,,93938886,traficogt,0,0,0,,Twitter Web App,0,0,2,0,0,27.0,,,,,@traficogt si fueran pacificas -sin afectar a nadie- no habrían heridos ni muertos.  espero este en capacidad de empezar a entenderlo.,
1714061019754934479,2023-10-16 23:29:27+00:00,1713995325235454285,1.7139953252354542e+18,traficogt,HenryBanniste10,1487951954273882114,@traficogt https://t.co/wHmIPrqTpP,qme,,,93938886,traficogt,1,0,0,,Twitter Web App,0,1,1,0,0,40.0,,,,,@traficogt https://t.co/whmiprqtpp,
1714060824187162637,2023-10-16 23:28:40+00:00,1714060824187162637,,,betocardonam,705453186,Actualización bloqueos a las 17:15 horas del lunes 16 de octubre @traficogt https://t.co/9SkQmMAAUx,es,,,93938886,traficogt,1,0,0,,Twitter for iPhone,0,0,2,0,0,241.0,,,,,actualización bloqueos a las 17:15 horas del lunes 16 de octubre @traficogt https://t.co/9skqmmaaux,4.0
1714057162022862907,2023-10-16 23:14:07+00:00,1713995325235454285,1.7139953252354542e+18,traficogt,Sergioporres2,1042223750937300992,@traficogt https://t.co/KQxjoHSsRk,qme,,,93938886,traficogt,1,0,0,,Twitter for Android,0,0,1,0,0,17.0,,,,,@traficogt https://t.co/kqxjohssrk,
1714054831969538124,2023-10-16 23:04:52+00:00,1714003938091897050,1.714003938091897e+18,L150467150467,mariogarcia76,28726724,@L150467150467 @traficogt @muniguate @amilcarmontejo @RQuinonezL  qué está pasando aqui?,es,,,"725001846801227776,93938886,94355727,372126670,991834302781456384","L150467150467,traficogt,muniguate,amilcarmontejo,RQuinonezL",0,0,0,,Twitter for iPhone,0,2,10,0,0,703.0,,,,,@l150467150467 @traficogt @muniguate @amilcarmontejo @rquinonezl  qué está pasando aqui?,4.0
1714044516418638260,2023-10-16 22:23:52+00:00,1714015628476956825,1.714015628476957e+18,Factor4_GT,Mendezfig,344361158,@Factor4_GT @traficogt @PNCdeGuatemala Que triste ver a la @PNCdeGuatemala huyendo con los cobardes que dispararon a los manifestantes.  Gracias HIJOS DE LA GRAN P…TA @RMendezRuiz @RaulFalla31 @FLinaresB por incitar a la violencia con sus grupitos pagados.  Ustedes son los responsables de esas muertes @GuatemalaGob,es,,,"1241496971678015489,93938886,130315077,130315077,475446267,2369959263,1164530846,495102115","Factor4_GT,traficogt,PNCdeGuatemala,PNCdeGuatemala,RMendezRuiz,RaulFalla31,FLinaresB,GuatemalaGob",0,0,0,,Twitter for iPhone,0,0,1,0,0,37.0,,,,,@factor4_gt @traficogt @pncdeguatemala que triste ver a la @pncdeguatemala huyendo con los cobardes que dispararon a los manifestantes.  gracias hijos de la gran p…ta @rmendezruiz @raulfalla31 @flinaresb por incitar a la violencia con sus grupitos pagados.  ustedes son los responsables de esas muertes @guatemalagob,
1714041627310706689,2023-10-16 22:12:23+00:00,1713995325235454285,1.7139953252354542e+18,traficogt,Poder502,48115367,@traficogt Esas vidas las debe el delincuente de @BArevalodeLeon,es,,,"93938886,945378369818058752","traficogt,BArevalodeLeon",0,0,0,,Twitter for iPhone,0,0,1,0,0,19.0,,,,,@traficogt esas vidas las debe el delincuente de @barevalodeleon,
1714033699019251798,2023-10-16 21:40:53+00:00,1713995325235454285,1.7139953252354542e+18,traficogt,luisca_o,1138195922029035521,"@traficogt Que tiene que ver consuelo con imbéciles fanáticos ignorantes, que tiene q ver absolutamente nada, pendejo",es,,,93938886,traficogt,0,0,0,,Twitter for Android,0,0,1,0,0,18.0,,,,,"@traficogt que tiene que ver consuelo con imbéciles fanáticos ignorantes, que tiene q ver absolutamente nada, pendejo",2.0
1714006953750364533,2023-10-16 19:54:37+00:00,1713995325235454285,1.7139953252354542e+18,traficogt,garzaroscott,3193647956,"@traficogt Lamentablemente ni siquiera les importa, lo que quieren es continuar en el poder y seguir haciendo sus fechorías",es,,,93938886,traficogt,0,0,0,,Twitter for Android,0,0,0,0,0,51.0,,,,,"@traficogt lamentablemente ni siquiera les importa, lo que quieren es continuar en el poder y seguir haciendo sus fechorías",2.0
1714005354550264097,2023-10-16 19:48:15+00:00,1711970817188233263,1.7119708171882332e+18,traficogt,JONTHANB_LEOODO,736932674011463680,@traficogt Cada persona de todas partes del pais se ha estado quejando del malestar que nos ocasionan estas manifestaciones https://t.co/fd8mnC8HRB,es,,,93938886,traficogt,0,1,0,,Twitter Web App,0,0,0,0,0,142.0,,,,,@traficogt cada persona de todas partes del pais se ha estado quejando del malestar que nos ocasionan estas manifestaciones https://t.co/fd8mnc8hrb,
1714005267396870646,2023-10-16 19:47:55+00:00,1713995325235454285,1.7139953252354542e+18,traficogt,oscar41995,805188386592030725,"@traficogt Lo lamentable es que ya vieron que el pueblo no va a dar el brazo a torcer, el problema es que ellos tienen la fuerza de su lado",es,,,93938886,traficogt,0,0,0,,Twitter for Android,0,0,0,0,0,33.0,,,,,"@traficogt lo lamentable es que ya vieron que el pueblo no va a dar el brazo a torcer, el problema es que ellos tienen la fuerza de su lado",2.0
1714005225982308511,2023-10-16 19:47:45+00:00,1714005225982308511,,,lamarchggie,2763980527,Pasen a ver @mmendoza_GT @LuisvonAhn @Factor4_GT @_elfaro_ @traficogt @Guatevision_tv @prensa_libre,en,,,"202303067,8381682,1241496971678015489,42705538,93938886,43971175,38687143","mmendoza_GT,LuisvonAhn,Factor4_GT,_elfaro_,traficogt,Guatevision_tv,prensa_libre",0,0,0,,Twitter Web App,0,0,0,0,0,34.0,1.7139930980936133e+18,2023-10-16 18:59:33+00:00,210857146.0,liberalucha,pasen a ver @mmendoza_gt @luisvonahn @factor4_gt @_elfaro_ @traficogt @guatevision_tv @prensa_libre,30.0
1713993098093613370,2023-10-16 18:59:33+00:00,1713993098093613370,,,liberalucha,210857146,"Denuncian que están cortando con sierra y cincel parte de los murales de Carlos Merida, Efraín Recinos y Gonzalez  Goyri en este edificio histórico. 
Supongo que el @MPguatemala está ocupado criminalizando manifestantes como para investigar este daño al patrimonio. https://t.co/QOJBzSS57q",es,,,609174347,MPguatemala,0,1,0,,Twitter for iPhone,130,1101,1919,135,38,259784.0,,,,,"denuncian que están cortando con sierra y cincel parte de los murales de carlos merida, efraín recinos y gonzalez  goyri en este edificio histórico. 
supongo que el @mpguatemala está ocupado criminalizando manifestantes como para investigar este daño al patrimonio. https://t.co/qojbzss57q",30.0
1714002234244018351,2023-10-16 19:35:51+00:00,1713995325235454285,1.7139953252354542e+18,traficogt,villalt93285,1706337720002379776,"@traficogt También las vidas que se perdieron dentro de ambulancias que no dejaron pasar los bloqueadores, enfermos que nunca llegaron al hospital! Perdieron el rumbo 😩",es,,,93938886,traficogt,0,0,0,,Twitter for iPhone,0,0,2,0,0,64.0,,,,,"@traficogt también las vidas que se perdieron dentro de ambulancias que no dejaron pasar los bloqueadores, enfermos que nunca llegaron al hospital! perdieron el rumbo 😩",27.0
1714001715760890158,2023-10-16 19:33:48+00:00,1713995325235454285,1.7139953252354542e+18,traficogt,castilloangie_2,1515173804812685314,"@traficogt El narrco estado, imponiendo su DICTADURA dirigido por los asesinos de abogados, periodistas y civiles  consuelo porras, giamatei curruchiche Cintia Monterroso Fredy Orellana Miguel Martinez mil veces MALDITOS hijos de puta y a dónde vayan que no tengan paz",es,,,93938886,traficogt,0,0,0,,Twitter for Android,0,0,0,0,0,98.0,,,,,"@traficogt el narrco estado, imponiendo su dictadura dirigido por los asesinos de abogados, periodistas y civiles  consuelo porras, giamatei curruchiche cintia monterroso fredy orellana miguel martinez mil veces malditos hijos de puta y a dónde vayan que no tengan paz",2.0
1714000036219023535,2023-10-16 19:27:07+00:00,1713995325235454285,1.7139953252354542e+18,traficogt,yani_wen,1209189823,@traficogt Ya déjense huec izquierdistas de mier https://t.co/XfsmFjlCRG,es,,,93938886,traficogt,0,1,0,,Twitter for Android,0,0,2,0,0,15.0,,,,,@traficogt ya déjense huec izquierdistas de mier https://t.co/xfsmfjlcrg,2.0
1713998130247590131,2023-10-16 19:19:33+00:00,1713995325235454285,1.7139968028719967e+18,cocolocoantillo,hellboy17oc,1546229671049805825,@cocolocoantillo @traficogt El que llamo a los bloqueos fuel el maldito de @BArevalodeLeon por no poder llevar a declarar a los muertos que puso a firmar,es,,,"2297978986,93938886,945378369818058752","cocolocoantillo,traficogt,BArevalodeLeon",0,0,0,,Twitter for Android,0,0,0,0,0,26.0,,,,,@cocolocoantillo @traficogt el que llamo a los bloqueos fuel el maldito de @barevalodeleon por no poder llevar a declarar a los muertos que puso a firmar,12.0
